Chromosome,Start,End,GeneName,BigWigFile,MethylationSignal
chr10,46597834,46598803,SYT15-AS1,ENCFF236RUI_epithelium_WGBS.bigWig,"[11.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.0, 16.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 5.0, 15.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 5.0, 11.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 4.0, 7.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 6.0, nan, 3.0, 6.0, nan, nan, nan, nan, nan, nan, nan, 3.0, 4.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.0, 3.0, nan, nan, nan, nan, nan, nan, 2.0, 4.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.0, nan, nan, nan, nan, 2.0, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, 1.0, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, 1.0, nan, nan, nan, nan, 1.0, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 5.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 2.0, nan, nan, nan, nan, nan, 1.0, 5.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 4.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 4.0, nan, nan, 1.0, 4.0, nan, nan, nan, nan, nan, nan, 1.0, 2.0, nan, nan, 1.0, 3.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 4.0, nan]"
chr17,75035113,75035185,TRR-TCG3-1,ENCFF463DAE_brain_WGBS.bigWig,"[nan, nan, 1.0, 2.0, 2.0, 2.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 3.0, nan, nan, nan, nan, nan, nan, nan, nan, 3.0, 3.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 5.0, 4.0, nan, nan, nan, nan, nan, nan, nan, nan, 3.0, 6.0, nan, nan, nan, nan, 4.0, 4.0]"
chr17,75035113,75035185,TRR-TCG3-1,ENCFF334JUQ_embryo_WGBS.bigWig,"[nan, nan, 9.0, 24.0, 9.0, 25.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.0, 28.0, nan, nan, nan, nan, nan, nan, nan, nan, 2.0, 26.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 23.0, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 31.0, nan, nan, nan, nan, 1.0, 33.0]"
chr17,75035113,75035185,TRR-TCG3-1,ENCFF437OMV_blood_WGBS.bigWig,"[nan, 0.0, 100.0, 85.71428680419922, 72.22222137451172, 85.71428680419922, nan, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, 0.0, 0.0, nan, nan, nan, nan, 0.0, 0.0, 44.44444274902344, 44.44444274902344, nan, 0.0, nan, 0.0, nan, 0.0, nan, nan, 43.75, 30.0, 0.0, nan, nan, 0.0, nan, 0.0, nan, nan, 0.0, nan, nan, nan, 0.0, nan, 0.0, 0.0, 0.0, nan, nan, 38.88888931274414, 33.33333206176758, nan, 0.0, nan, 0.0, 0.0, 0.0, nan, nan, 80.0, 53.33333206176758, nan, 5.55555534362793, 0.0, nan, 60.0, 52.6315803527832]"
chr17,75035113,75035185,TRR-TCG3-1,ENCFF236RUI_epithelium_WGBS.bigWig,"[nan, nan, 7.0, 8.0, 7.0, 8.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 7.0, 7.0, nan, nan, nan, nan, nan, nan, nan, nan, 7.0, 7.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 5.0, 9.0, nan, nan, nan, nan, nan, nan, nan, nan, 6.0, 9.0, nan, nan, nan, nan, 4.0, 8.0]"
chr6,26327589,26327670,TRS-AGA2-6,ENCFF463DAE_brain_WGBS.bigWig,"[nan, nan, nan, nan, 10.0, 7.0, nan, nan, nan, nan, 9.0, 6.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 9.0, 6.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 10.0, 4.0, 10.0, 5.0, nan, nan, nan, nan, nan, nan, 7.0, 6.0, nan, nan, nan, nan, nan, nan, nan, nan, 8.0, 6.0, nan, nan, nan, nan, 8.0, 6.0]"
chr6,26327589,26327670,TRS-AGA2-6,ENCFF334JUQ_embryo_WGBS.bigWig,"[nan, nan, nan, nan, 51.0, 4.0, nan, nan, nan, nan, 53.0, 4.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 51.0, 12.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 32.0, 17.0, 27.0, 19.0, nan, nan, nan, nan, nan, nan, 23.0, 19.0, nan, nan, nan, nan, nan, nan, nan, nan, 18.0, 20.0, nan, nan, nan, nan, 15.0, 21.0]"
chr6,26327589,26327670,TRS-AGA2-6,ENCFF437OMV_blood_WGBS.bigWig,"[nan, nan, 3.846153736114502, nan, 59.52381134033203, 53.846153259277344, nan, 0.0, 0.0, 0.0, 57.5, 44.0, nan, 0.0, nan, 0.0, 0.0, nan, nan, nan, nan, 0.0, 0.0, 57.14285659790039, 55.55555725097656, nan, nan, 0.0, 0.0, nan, 0.0, nan, nan, 0.0, nan, nan, nan, nan, 0.0, 3.125, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, nan, 0.0, 0.0, 0.0, 7.142857074737549, 3.846153736114502, 3.4482758045196533, 7.407407283782959, 0.0, nan, 3.7037036418914795, 0.0, nan, nan, 14.814814567565918, 7.142857074737549, nan, nan, nan, 0.0, 0.0, nan, 0.0, 0.0, 3.846153736114502, 11.538461685180664, nan, 0.0, nan, nan, 13.636363983154297, 3.3333332538604736]"
chr6,26327589,26327670,TRS-AGA2-6,ENCFF236RUI_epithelium_WGBS.bigWig,"[nan, nan, nan, nan, 10.0, 11.0, nan, nan, nan, nan, 9.0, 12.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 10.0, 9.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 10.0, 9.0, 11.0, 8.0, nan, nan, nan, nan, nan, nan, 11.0, 10.0, nan, nan, nan, nan, nan, nan, nan, nan, 11.0, 11.0, nan, nan, nan, nan, 10.0, 11.0]"
chr6,27545689,27545770,tRNA-Ser-TGA-2-1,ENCFF463DAE_brain_WGBS.bigWig,"[nan, nan, nan, nan, 2.0, 6.0, nan, nan, nan, nan, 1.0, 6.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 5.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 9.0, nan, 10.0, nan, nan, nan, nan, nan, nan, 1.0, 11.0, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 13.0, nan, nan, nan, nan, 2.0, 12.0]"
chr6,27545689,27545770,tRNA-Ser-TGA-2-1,ENCFF334JUQ_embryo_WGBS.bigWig,"[nan, nan, nan, nan, 6.0, 14.0, nan, nan, nan, nan, 6.0, 15.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 6.0, 17.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 5.0, 30.0, 5.0, 30.0, nan, nan, nan, nan, nan, nan, 5.0, 40.0, nan, nan, nan, nan, nan, nan, nan, nan, 4.0, 54.0, nan, nan, nan, nan, 3.0, 59.0]"
chr6,27545689,27545770,tRNA-Ser-TGA-2-1,ENCFF437OMV_blood_WGBS.bigWig,"[nan, nan, 0.0, nan, 90.90908813476562, 100.0, nan, 4.0, 0.0, 0.0, 100.0, 88.88888549804688, nan, 0.0, nan, 0.0, 0.0, nan, nan, nan, nan, 0.0, 0.0, 100.0, 89.28571319580078, nan, nan, 0.0, 0.0, nan, 0.0, nan, nan, 0.0, nan, nan, nan, nan, 0.0, 0.0, nan, nan, nan, 2.777777671813965, 0.0, 0.0, 0.0, nan, nan, nan, 0.0, 0.0, 0.0, 22.22222137451172, 23.255813598632812, 12.5, 4.545454502105713, 0.0, nan, 0.0, 0.0, nan, nan, 12.5, 52.173912048339844, nan, nan, nan, 0.0, 0.0, nan, 0.0, 0.0, 37.5, 55.319149017333984, nan, 0.0, nan, nan, 12.5, 29.787233352661133]"
chr6,27545689,27545770,tRNA-Ser-TGA-2-1,ENCFF236RUI_epithelium_WGBS.bigWig,"[nan, nan, nan, nan, 10.0, 6.0, nan, nan, nan, nan, 9.0, 6.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 10.0, 8.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 4.0, 10.0, 4.0, 11.0, nan, nan, nan, nan, nan, nan, 4.0, 11.0, nan, nan, nan, nan, nan, nan, nan, nan, 3.0, 10.0, nan, nan, nan, nan, 4.0, 12.0]"
chr20,62550452,62551038,lnc-SLCO4A1-8,ENCFF463DAE_brain_WGBS.bigWig,"[nan, nan, nan, nan, 1.0, 2.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, 1.0, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 4.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 7.0, nan, 7.0, nan, nan, nan, nan, 8.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 8.0, nan, nan, nan, nan, 1.0, 8.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 8.0, nan, 8.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.0, 9.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.0, 9.0, nan, nan, nan, nan, nan, nan, nan, nan, 2.0, 10.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.0, 5.0, nan, nan, 2.0, 6.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.0, 6.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 13.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 6.0, nan, nan, 1.0, 9.0, nan, nan, nan, 2.0, 7.0, nan, nan, nan, nan, nan, 2.0, 9.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.0, 7.0, 2.0, 8.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.0, 6.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.0, 5.0, nan, 3.0, 4.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.0, 5.0, 1.0, 5.0, nan, nan, nan, nan, nan, nan, 3.0, 5.0, nan, nan, 3.0, 3.0, nan, 3.0, 4.0, nan, 3.0, 5.0, nan, nan, nan, nan, 3.0, 5.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.0, 3.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.0, 1.0, 2.0, 2.0]"
chr20,62550452,62551038,lnc-SLCO4A1-8,ENCFF334JUQ_embryo_WGBS.bigWig,"[nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, 2.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 4.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 8.0, nan, 7.0, nan, nan, nan, nan, 8.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 12.0, nan, nan, nan, nan, nan, 13.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 17.0, nan, 17.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 22.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 19.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 17.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 12.0, nan, nan, nan, 11.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 5.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.0, 10.0, nan, nan, 3.0, 10.0, nan, nan, nan, 4.0, 11.0, nan, nan, nan, nan, nan, 4.0, 11.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 6.0, 15.0, 5.0, 16.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 8.0, 18.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 10.0, 21.0, nan, 10.0, 22.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 8.0, 19.0, 8.0, 21.0, nan, nan, nan, nan, nan, nan, 8.0, 22.0, nan, nan, 9.0, 20.0, nan, 9.0, 20.0, nan, 10.0, 19.0, nan, nan, nan, nan, 10.0, 18.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 9.0, 22.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 10.0, 20.0, 9.0, 20.0]"
chr20,62550452,62551038,lnc-SLCO4A1-8,ENCFF437OMV_blood_WGBS.bigWig,"[0.0, nan, nan, nan, nan, 14.285714149475098, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, 0.0, nan, nan, nan, nan, 0.0, 0.0, nan, nan, nan, nan, nan, nan, nan, 0.0, 0.0, nan, nan, nan, 0.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 42.85714340209961, nan, nan, nan, nan, nan, 0.0, nan, 0.0, nan, nan, nan, nan, nan, 20.0, nan, 40.0, nan, 0.0, nan, nan, 16.66666603088379, 0.0, nan, nan, 0.0, nan, 0.0, nan, 0.0, nan, nan, nan, 0.0, 100.0, 14.285714149475098, nan, 0.0, nan, 0.0, 100.0, 66.66666412353516, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, 0.0, 100.0, 90.0, 100.0, 90.0, 0.0, 0.0, nan, 0.0, 0.0, nan, nan, 0.0, 0.0, 0.0, nan, nan, nan, nan, 0.0, nan, nan, 0.0, 0.0, nan, 0.0, 0.0, 0.0, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, nan, 0.0, 0.0, nan, nan, 0.0, nan, 0.0, nan, nan, 0.0, 0.0, nan, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, 0.0, 0.0, 50.0, 93.33333587646484, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, nan, 0.0, 0.0, 0.0, nan, nan, 100.0, 87.5, 0.0, nan, 0.0, 0.0, nan, 6.25, 0.0, 0.0, 100.0, 5.882352828979492, 0.0, 0.0, 0.0, 0.0, nan, 0.0, nan, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, nan, 50.0, 26.3157901763916, 0.0, 0.0, 50.0, 18.75, 0.0, 0.0, nan, 0.0, nan, 0.0, 0.0, 0.0, nan, nan, nan, 0.0, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, 50.0, 30.769229888916016, 0.0, 0.0, nan, nan, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, nan, 0.0, nan, nan, 0.0, nan, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, nan, nan, nan, 0.0, nan, 0.0, nan, 0.0, 0.0, 37.5, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, 0.0, 0.0, 7.692307472229004, 0.0, nan, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, nan, nan, 0.0, nan, nan, nan, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, 6.25, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, nan, 0.0, nan, 0.0, 25.0, 66.66666412353516, 0.0, nan, 25.0, 61.53845977783203, 0.0, nan, nan, 25.0, 15.384614944458008, nan, 0.0, 0.0, nan, nan, 25.0, 58.33333206176758, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, nan, nan, 50.0, 93.33333587646484, 100.0, 100.0, nan, nan, nan, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 75.0, 38.46154022216797, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, 8.333333015441895, 0.0, nan, 7.692307472229004, 0.0, 25.0, 70.0, 0.0, 100.0, 90.0, 0.0, nan, 22.22222137451172, 0.0, nan, 0.0, 0.0, nan, nan, 0.0, nan, 0.0, 0.0, nan, nan, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 50.0, 66.66666412353516, 50.0, 66.66666412353516, nan, 0.0, 0.0, 0.0, nan, 0.0, 50.0, 72.7272720336914, 0.0, 0.0, 50.0, 70.0, 0.0, 50.0, 72.7272720336914, 0.0, 66.66666412353516, 72.7272720336914, 0.0, nan, 0.0, 0.0, 33.33333206176758, 72.7272720336914, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, 33.33333206176758, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 12.5, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 62.5, 100.0, 100.0]"
